temp,magnetisation
2.637275,-0.616334344
2.645291,-0.606596066
2.653307,-0.599643754
2.661323,-0.593000919
2.669339,-0.589234661
2.677355,-0.57834835
2.685371,-0.573353469
2.693387,-0.564689644
2.701403,-0.557661437
2.709419,-0.556272925
2.717435,-0.546559063
2.725451,-0.539394304
2.733467,-0.531638529
2.741483,-0.527975087
2.749499,-0.515798781
2.757515,-0.50792448
2.765531,-0.503278613
2.773547,-0.502084895
2.781563,-0.492645866
2.789579,-0.481718581
2.797595,-0.479529397
2.805612,-0.471244096
2.813628,-0.459041069
2.821644,-0.45873595
2.82966,-0.460389103
2.837676,-0.447423059
2.845692,-0.448870923
2.853708,-0.43705827
2.861724,-0.429695968
2.86974,-0.424149383
2.877756,-0.415980643
2.885772,-0.411680649
2.893788,-0.411259215
2.901804,-0.399282008
2.90982,-0.394495736
2.917836,-0.394873776
2.925852,-0.386528627
2.933868,-0.378518114
2.941884,-0.374377013
2.9499,-0.372359115
2.957916,-0.367426871
2.965932,-0.366094925
2.973948,-0.359430022
